"time","site_id","SAIFI","est_uncertainty"
2022-01-01 00:00:00,205,79.5,0
2022-01-01 00:00:00,206,97.8,0
2022-01-01 00:00:00,207,58.7,0
2022-01-01 00:00:00,208,127,0
2022-01-01 00:00:00,210,51.2,0
2022-01-01 00:00:00,211,33.7,0
2022-01-01 00:00:00,212,68.9,0
2022-01-01 00:00:00,213,76.7,0
2022-01-01 00:00:00,214,89.3,0
2022-01-01 00:00:00,215,50.8,0
2022-01-01 00:00:00,216,23.7,0
2022-01-01 00:00:00,218,42.5,0
2022-01-01 00:00:00,220,123,0
2022-01-01 00:00:00,221,19.7,0
2022-01-01 00:00:00,222,113,0
2022-01-01 00:00:00,223,89.8,0
2022-01-01 00:00:00,224,146,0
2022-01-01 00:00:00,225,118,0
2022-01-01 00:00:00,227,138,0
2022-01-01 00:00:00,228,82.9,0
2022-01-01 00:00:00,229,117,0
2022-01-01 00:00:00,230,73.3,0
2022-01-01 00:00:00,232,24.1,0
2022-01-01 00:00:00,233,93.7,0
2022-01-01 00:00:00,235,106,0
2022-01-01 00:00:00,236,81.6,0
2022-01-01 00:00:00,237,185,0
2022-01-01 00:00:00,238,66.8,0
2022-01-01 00:00:00,239,114,0
2022-01-01 00:00:00,240,26.9,0
2022-01-01 00:00:00,242,60.6,0
2022-01-01 00:00:00,243,22.6,0
2022-01-01 00:00:00,244,76.4,0
2022-01-01 00:00:00,245,67.7,0
2022-01-01 00:00:00,246,131,0
2022-01-01 00:00:00,247,61.6,0
2022-01-01 00:00:00,249,52.9,0
2022-01-01 00:00:00,250,148,0
2022-01-01 00:00:00,252,91.9,0
2022-01-01 00:00:00,253,116,0
2022-01-01 00:00:00,254,60.8,0
2022-01-01 00:00:00,257,46.2,0
2022-01-01 00:00:00,259,33.0,0
2022-01-01 00:00:00,260,221,0
2022-01-01 00:00:00,261,113,0
2022-01-01 00:00:00,263,128,0
2022-01-01 00:00:00,264,57.6,0
2022-01-01 00:00:00,265,68.2,0
2022-01-01 00:00:00,266,66.6,0
2022-01-01 00:00:00,268,214,0
2022-01-01 00:00:00,270,51.4,0
2022-01-01 00:00:00,271,42.9,0
2022-01-01 00:00:00,272,68.0,0
2022-01-01 00:00:00,273,97.0,0
2022-01-01 00:00:00,274,80.4,0
2022-01-01 00:00:00,276,84.4,0
2022-01-01 00:00:00,278,39.2,0
2022-01-01 00:00:00,279,104,0
2022-01-01 00:00:00,280,55.8,0
2022-01-01 00:00:00,281,63.2,0
2022-01-01 00:00:00,283,43.9,0
2022-01-01 00:00:00,285,89.1,0
2022-01-01 00:00:00,286,202,0
2022-01-01 00:00:00,287,40.5,0
2022-01-01 00:00:00,288,50.9,0
2022-01-01 00:00:00,289,31.3,0
2022-01-01 00:00:00,290,29.7,0
2022-01-01 00:00:00,291,78.8,0
2022-01-01 00:00:00,294,65.1,0
2022-01-01 00:00:00,296,173,0
2022-01-01 00:00:00,298,82.0,0
2022-01-01 00:00:00,299,50.9,0
2022-01-01 00:00:00,301,51.9,0
2022-01-01 00:00:00,302,61.3,0
2022-01-01 00:00:00,303,90.8,0
2022-01-01 00:00:00,304,39.3,0
2022-01-01 00:00:00,305,36.9,0
2022-01-01 00:00:00,306,136,0
2022-01-01 00:00:00,307,146,0
2022-01-01 00:00:00,308,78.5,0
2022-01-01 00:00:00,309,76.7,0
2022-01-01 00:00:00,310,146,0
2022-01-01 00:00:00,311,89.8,0
2022-01-01 00:00:00,312,68.5,0
2022-01-01 00:00:00,313,52.0,0
2022-01-01 00:00:00,314,80.4,0
2022-01-01 00:00:00,316,15.3,0
2022-01-01 00:00:00,317,47.7,0
2022-01-01 00:00:00,318,72.0,0
2022-01-01 00:00:00,320,32.8,0
2022-01-01 00:00:00,321,181,0
2022-01-01 00:00:00,322,45.0,0
2022-01-01 00:00:00,323,53.7,0
2022-01-01 00:00:00,324,67.1,0
2022-01-01 00:00:00,325,88.7,0
2022-01-01 00:00:00,326,85.7,0
2022-01-01 00:00:00,327,140,0
2022-01-01 00:00:00,329,93.5,0
2022-01-01 00:00:00,330,43.1,0
2022-01-01 00:00:00,331,56.1,0
2022-01-01 00:00:00,332,68.2,0
2022-01-01 00:00:00,333,76.9,0
2022-01-01 00:00:00,335,81.1,0
2022-01-01 00:00:00,336,56.8,0
2022-01-01 00:00:00,337,87.0,0
2022-01-01 00:00:00,338,288,0
2022-01-01 00:00:00,339,51.7,0
2022-01-01 00:00:00,340,130,0
2022-01-01 00:00:00,341,25.8,0
2022-01-01 00:00:00,342,55.8,0
2022-01-01 00:00:00,343,54.5,0
2022-01-01 00:00:00,344,105,0
2022-01-01 00:00:00,345,94.4,0
2022-01-01 00:00:00,346,64.7,0
2022-01-01 00:00:00,347,48.0,0
2022-01-01 00:00:00,348,44.0,0
2022-01-01 00:00:00,349,63.0,0
2022-01-01 00:00:00,350,80.0,0
2022-01-01 00:00:00,351,130,0
2022-01-01 00:00:00,352,80.0,0
2022-01-01 00:00:00,353,37.4,0
2022-01-01 00:00:00,354,92.4,0
2022-01-01 00:00:00,355,77.2,0
2022-01-01 00:00:00,356,107,0
2022-01-01 00:00:00,357,62.7,0
2022-01-01 00:00:00,359,97.3,0
2022-01-01 00:00:00,360,113,0
2022-01-01 00:00:00,362,113,0
2022-01-01 00:00:00,363,86.5,0
2022-01-01 00:00:00,364,137,0
2022-01-01 00:00:00,365,63.8,0
2022-01-01 00:00:00,366,59.6,0
2022-01-01 00:00:00,367,72.9,0
2022-01-01 00:00:00,368,135,0
2022-01-01 00:00:00,370,64.4,0
2022-01-01 00:00:00,372,100,0
2022-01-01 00:00:00,373,64.5,0
2022-01-01 00:00:00,374,62.0,0
2022-01-01 00:00:00,375,59.8,0
2022-01-01 00:00:00,376,68.0,0
2022-01-01 00:00:00,378,74.1,0
2022-01-01 00:00:00,379,53.5,0
2022-01-01 00:00:00,380,123,0
2022-01-01 00:00:00,382,70.9,0
2022-01-01 00:00:00,383,74.9,0
2022-01-01 00:00:00,384,25.4,0
2022-01-01 00:00:00,385,63.9,0
2022-01-01 00:00:00,386,53.9,0
2022-01-01 00:00:00,387,105,0
2022-01-01 00:00:00,389,78.8,0
2022-01-01 00:00:00,390,59.1,0
2022-01-01 00:00:00,391,56.7,0
2022-01-01 00:00:00,392,146,0
2022-01-01 00:00:00,393,81.3,0
2022-01-01 00:00:00,394,81.9,0
2022-01-01 00:00:00,395,115,0
2022-01-01 00:00:00,396,69.6,0
2022-01-01 00:00:00,397,35.0,0
2022-01-01 00:00:00,398,56.4,0
2022-01-01 00:00:00,401,94.7,0
2022-01-01 00:00:00,402,43.3,0
2022-01-01 00:00:00,403,90.7,0
2022-01-01 00:00:00,404,68.8,0
2022-01-01 00:00:00,406,27.4,0
2022-01-01 00:00:00,408,131,0
2022-01-01 00:00:00,409,37.5,0
2022-01-01 00:00:00,410,71.7,0
2022-01-01 00:00:00,411,104,0
2022-01-01 00:00:00,412,92.9,0
2022-01-01 00:00:00,415,78.3,0
2022-01-01 00:00:00,417,50.1,0
2022-01-01 00:00:00,418,39.5,0
2022-01-01 00:00:00,419,190,0
2022-01-01 00:00:00,420,140,0
2022-01-01 00:00:00,421,41.2,0
2022-01-01 00:00:00,422,87.9,0
2022-01-01 00:00:00,423,145,0
2022-01-01 00:00:00,424,86.9,0
2022-01-01 00:00:00,425,85.8,0
2022-01-01 00:00:00,426,58.5,0
2022-01-01 00:00:00,427,136,0
2022-01-01 00:00:00,428,101,0
2022-01-01 00:00:00,429,58.9,0
2022-01-01 00:00:00,430,104,0
2022-01-01 00:00:00,431,18.2,0
2022-01-01 00:00:00,433,73.0,0
2022-01-01 00:00:00,434,72.4,0
2022-01-01 00:00:00,435,77.6,0
2022-01-01 00:00:00,436,118,0
2022-01-01 00:00:00,437,79.3,0
2022-01-01 00:00:00,438,51.6,0
2022-01-01 00:00:00,440,62.6,0
2022-01-01 00:00:00,442,161,0
2022-01-01 00:00:00,444,76.5,0
2022-01-01 00:00:00,445,178,0
2022-01-01 00:00:00,446,50.1,0
2022-01-01 00:00:00,447,72.8,0
2022-01-01 00:00:00,448,60.1,0
2022-01-01 00:00:00,449,74.1,0
2022-01-01 00:00:00,450,83.1,0
2022-01-01 00:00:00,451,38.6,0
2022-01-01 00:00:00,452,33.6,0
2022-01-01 00:00:00,453,92.6,0
2022-01-01 00:00:00,455,54.0,0
2022-01-01 00:00:00,456,73.4,0
2022-01-01 00:00:00,457,102,0
2022-01-01 00:00:00,458,35.1,0
2022-01-01 00:00:00,459,79.1,0
2022-01-01 00:00:00,460,136,0
2022-01-01 00:00:00,461,128,0
2022-01-01 00:00:00,462,61.7,0
2022-01-01 00:00:00,463,47.5,0
2022-01-01 00:00:00,464,117,0
2022-01-01 00:00:00,465,86.2,0
2022-01-01 00:00:00,467,86.7,0
2022-01-01 00:00:00,468,76.2,0
2022-01-01 00:00:00,469,45.5,0
2022-01-01 00:00:00,470,153,0
2022-01-01 00:00:00,471,67.0,0
2022-01-01 00:00:00,472,80.6,0
2022-01-01 00:00:00,473,86.1,0
2022-01-01 00:00:00,474,211,0
2022-01-01 00:00:00,475,122,0
2023-01-01 00:00:00,1,22.9,0
2023-01-01 00:00:00,2,38.3,0
2023-01-01 00:00:00,3,131,0
2023-01-01 00:00:00,4,69.9,0
2023-01-01 00:00:00,5,54.7,0
2023-01-01 00:00:00,6,63.4,0
2023-01-01 00:00:00,8,34.6,0
2023-01-01 00:00:00,9,60.3,0
2023-01-01 00:00:00,10,177,0
2023-01-01 00:00:00,12,55.8,0
2023-01-01 00:00:00,13,142,0
2023-01-01 00:00:00,15,55.7,0
2023-01-01 00:00:00,16,127,0
2023-01-01 00:00:00,17,78.9,0
2023-01-01 00:00:00,18,128,0
2023-01-01 00:00:00,19,94.5,0
2023-01-01 00:00:00,20,67.9,0
2023-01-01 00:00:00,21,49.0,0
2023-01-01 00:00:00,22,108,0
2023-01-01 00:00:00,23,57.7,0
2023-01-01 00:00:00,24,71.7,0
2023-01-01 00:00:00,25,167,0
2023-01-01 00:00:00,26,162,0
2023-01-01 00:00:00,27,85.0,0
2023-01-01 00:00:00,28,40.5,0
2023-01-01 00:00:00,29,80.0,0
2023-01-01 00:00:00,30,61.7,0
2023-01-01 00:00:00,31,27.8,0
2023-01-01 00:00:00,32,57.9,0
2023-01-01 00:00:00,33,141,0
2023-01-01 00:00:00,34,68.5,0
2023-01-01 00:00:00,36,93.3,0
2023-01-01 00:00:00,37,101,0
2023-01-01 00:00:00,38,29.3,0
2023-01-01 00:00:00,39,47.4,0
2023-01-01 00:00:00,40,77.8,0
2023-01-01 00:00:00,41,173,0
2023-01-01 00:00:00,44,84.4,0
2023-01-01 00:00:00,45,70.6,0
2023-01-01 00:00:00,46,39.2,0
2023-01-01 00:00:00,47,90.6,0
2023-01-01 00:00:00,49,97.8,0
2023-01-01 00:00:00,50,70.9,0
2023-01-01 00:00:00,51,42.9,0
2023-01-01 00:00:00,52,115,0
2023-01-01 00:00:00,54,90.6,0
2023-01-01 00:00:00,56,86.6,0
2023-01-01 00:00:00,58,90.9,0
2023-01-01 00:00:00,59,73.8,0
2023-01-01 00:00:00,60,121,0
2023-01-01 00:00:00,61,96.1,0
2023-01-01 00:00:00,62,90.3,0
2023-01-01 00:00:00,63,87.7,0
2023-01-01 00:00:00,64,65.8,0
2023-01-01 00:00:00,68,64.3,0
2023-01-01 00:00:00,69,49.9,0
2023-01-01 00:00:00,70,30.0,0
2023-01-01 00:00:00,72,227,0
2023-01-01 00:00:00,73,89.8,0
2023-01-01 00:00:00,74,64.7,0
2023-01-01 00:00:00,75,118,0
2023-01-01 00:00:00,76,79.8,0
2023-01-01 00:00:00,79,155,0
2023-01-01 00:00:00,80,136,0
2023-01-01 00:00:00,86,79.6,0
2023-01-01 00:00:00,87,20.8,0
2023-01-01 00:00:00,88,23.4,0
2023-01-01 00:00:00,89,118,0
2023-01-01 00:00:00,92,129,0
2023-01-01 00:00:00,93,127,0
2023-01-01 00:00:00,94,153,0
2023-01-01 00:00:00,95,69.9,0
2023-01-01 00:00:00,96,19.2,0
2023-01-01 00:00:00,98,44.8,0
2023-01-01 00:00:00,99,49.8,0
2023-01-01 00:00:00,102,137,0
2023-01-01 00:00:00,103,71.1,0
2023-01-01 00:00:00,104,69.6,0
2023-01-01 00:00:00,105,112,0
2023-01-01 00:00:00,106,97.9,0
2023-01-01 00:00:00,108,47.1,0
2023-01-01 00:00:00,109,85.8,0
2023-01-01 00:00:00,110,37.3,0
2023-01-01 00:00:00,111,52.0,0
2023-01-01 00:00:00,112,75.8,0
2023-01-01 00:00:00,113,92.0,0
2023-01-01 00:00:00,116,106,0
2023-01-01 00:00:00,117,65.8,0
2023-01-01 00:00:00,118,54.4,0
2023-01-01 00:00:00,119,74.1,0
2023-01-01 00:00:00,120,159,0
2023-01-01 00:00:00,122,49.5,0
2023-01-01 00:00:00,123,100,0
2023-01-01 00:00:00,124,53.4,0
2023-01-01 00:00:00,125,100,0
2023-01-01 00:00:00,126,94.9,0
2023-01-01 00:00:00,127,56.0,0
2023-01-01 00:00:00,129,59.9,0
2023-01-01 00:00:00,131,146,0
2023-01-01 00:00:00,132,100,0
2023-01-01 00:00:00,133,63.8,0
2023-01-01 00:00:00,134,47.2,0
2023-01-01 00:00:00,135,29.7,0
2023-01-01 00:00:00,136,65.5,0
2023-01-01 00:00:00,139,132,0
2023-01-01 00:00:00,140,181,0
2023-01-01 00:00:00,141,52.0,0
2023-01-01 00:00:00,142,56.3,0
2023-01-01 00:00:00,143,68.7,0
2023-01-01 00:00:00,144,83.2,0
2023-01-01 00:00:00,145,81.3,0
2023-01-01 00:00:00,147,41.9,0
2023-01-01 00:00:00,148,64.4,0
2023-01-01 00:00:00,149,73.4,0
2023-01-01 00:00:00,150,208,0
2023-01-01 00:00:00,151,38.9,0
2023-01-01 00:00:00,152,61.7,0
2023-01-01 00:00:00,153,56.2,0
2023-01-01 00:00:00,154,82.8,0
2023-01-01 00:00:00,155,138,0
2023-01-01 00:00:00,156,25.0,0
2023-01-01 00:00:00,159,28.7,0
2023-01-01 00:00:00,160,56.4,0
2023-01-01 00:00:00,161,91.4,0
2023-01-01 00:00:00,163,31.1,0
2023-01-01 00:00:00,164,47.2,0
2023-01-01 00:00:00,165,38.4,0
2023-01-01 00:00:00,166,56.6,0
2023-01-01 00:00:00,167,66.3,0
2023-01-01 00:00:00,168,63.3,0
2023-01-01 00:00:00,169,68.1,0
2023-01-01 00:00:00,170,137,0
2023-01-01 00:00:00,172,34.5,0
2023-01-01 00:00:00,173,103,0
2023-01-01 00:00:00,174,78.7,0
2023-01-01 00:00:00,176,50.2,0
2023-01-01 00:00:00,177,61.7,0
2023-01-01 00:00:00,178,78.8,0
2023-01-01 00:00:00,179,28.4,0
2023-01-01 00:00:00,180,54.3,0
2023-01-01 00:00:00,181,88.8,0
2023-01-01 00:00:00,182,15.7,0
2023-01-01 00:00:00,183,65.0,0
2023-01-01 00:00:00,185,33.7,0
2023-01-01 00:00:00,187,102,0
2023-01-01 00:00:00,188,122,0
2023-01-01 00:00:00,189,91.3,0
2023-01-01 00:00:00,190,116,0
2023-01-01 00:00:00,192,128,0
2023-01-01 00:00:00,193,54.7,0
2023-01-01 00:00:00,194,80.7,0
2023-01-01 00:00:00,195,75.0,0
2023-01-01 00:00:00,196,75.2,0
2023-01-01 00:00:00,198,69.1,0
2023-01-01 00:00:00,199,66.0,0
2023-01-01 00:00:00,201,42.7,0
2023-01-01 00:00:00,202,44.2,0
2023-01-01 00:00:00,203,96.1,0
2023-01-01 00:00:00,204,98.7,0
2023-01-01 00:00:00,205,128,0
2023-01-01 00:00:00,206,140,0
2023-01-01 00:00:00,207,65.0,0
2023-01-01 00:00:00,208,181,0
2023-01-01 00:00:00,210,29.3,0
2023-01-01 00:00:00,211,40.8,0
2023-01-01 00:00:00,212,84.9,0
2023-01-01 00:00:00,213,66.0,0
2023-01-01 00:00:00,214,115,0
2023-01-01 00:00:00,215,53.5,0
2023-01-01 00:00:00,216,43.7,0
2023-01-01 00:00:00,217,89.5,0
2023-01-01 00:00:00,218,43.4,0
2023-01-01 00:00:00,219,69.8,0
2023-01-01 00:00:00,220,122,0
2023-01-01 00:00:00,221,26.0,0
2023-01-01 00:00:00,222,92.1,0
2023-01-01 00:00:00,223,69.0,0
2023-01-01 00:00:00,224,190,0
2023-01-01 00:00:00,225,128,0
2023-01-01 00:00:00,227,173,0
2023-01-01 00:00:00,228,76.9,0
2023-01-01 00:00:00,229,99.5,0
2023-01-01 00:00:00,230,85.6,0
2023-01-01 00:00:00,232,27.1,0
2023-01-01 00:00:00,233,96.6,0
2023-01-01 00:00:00,234,75.1,0
2023-01-01 00:00:00,236,54.3,0
2023-01-01 00:00:00,237,153,0
2023-01-01 00:00:00,238,91.0,0
2023-01-01 00:00:00,239,92.8,0
2023-01-01 00:00:00,240,33.8,0
2023-01-01 00:00:00,241,19.6,0
2023-01-01 00:00:00,242,72.9,0
2023-01-01 00:00:00,243,17.4,0
2023-01-01 00:00:00,244,72.9,0
2023-01-01 00:00:00,245,69.7,0
2023-01-01 00:00:00,246,92.9,0
2023-01-01 00:00:00,252,67.2,0
2023-01-01 00:00:00,253,113,0
2023-01-01 00:00:00,254,31.0,0
2023-01-01 00:00:00,256,81.2,0
2023-01-01 00:00:00,259,23.7,0
2023-01-01 00:00:00,260,181,0
2023-01-01 00:00:00,261,56.6,0
2023-01-01 00:00:00,263,128,0
2023-01-01 00:00:00,264,65.0,0
2023-01-01 00:00:00,265,88.5,0
2023-01-01 00:00:00,266,50.6,0
2023-01-01 00:00:00,270,31.7,0
2023-01-01 00:00:00,271,37.1,0
2023-01-01 00:00:00,272,66.7,0
2023-01-01 00:00:00,273,98.6,0
2023-01-01 00:00:00,274,74.1,0
2023-01-01 00:00:00,276,65.4,0
2023-01-01 00:00:00,279,79.8,0
2023-01-01 00:00:00,280,74.1,0
2023-01-01 00:00:00,281,68.9,0
2023-01-01 00:00:00,285,115,0
2023-01-01 00:00:00,286,185,0
2023-01-01 00:00:00,287,52.3,0
2023-01-01 00:00:00,288,38.5,0
2023-01-01 00:00:00,290,47.4,0
2023-01-01 00:00:00,291,112,0
2023-01-01 00:00:00,294,65.6,0
2023-01-01 00:00:00,296,56.1,0
2023-01-01 00:00:00,298,61.2,0
2023-01-01 00:00:00,299,21.5,0
2023-01-01 00:00:00,300,136,0
2023-01-01 00:00:00,301,63.2,0
2023-01-01 00:00:00,302,67.6,0
2023-01-01 00:00:00,303,68.4,0
2023-01-01 00:00:00,304,23.8,0
2023-01-01 00:00:00,305,47.3,0
2023-01-01 00:00:00,306,145,0
2023-01-01 00:00:00,307,103,0
2023-01-01 00:00:00,308,50.4,0
2023-01-01 00:00:00,309,58.8,0
2023-01-01 00:00:00,310,127,0
2023-01-01 00:00:00,311,98.6,0
2023-01-01 00:00:00,312,71.5,0
2023-01-01 00:00:00,313,43.0,0
2023-01-01 00:00:00,314,66.1,0
2023-01-01 00:00:00,316,6.38,0
2023-01-01 00:00:00,317,70.0,0
2023-01-01 00:00:00,318,41.9,0
2023-01-01 00:00:00,320,14.9,0
2023-01-01 00:00:00,321,258,0
2023-01-01 00:00:00,323,59.3,0
2023-01-01 00:00:00,325,123,0
2023-01-01 00:00:00,326,70.7,0
2023-01-01 00:00:00,327,124,0
2023-01-01 00:00:00,328,183,0
2023-01-01 00:00:00,329,125,0
2023-01-01 00:00:00,330,42.5,0
2023-01-01 00:00:00,331,30.8,0
2023-01-01 00:00:00,332,65.2,0
2023-01-01 00:00:00,333,54.7,0
2023-01-01 00:00:00,336,148,0
2023-01-01 00:00:00,337,32.2,0
2023-01-01 00:00:00,338,409,0
2023-01-01 00:00:00,339,41.9,0
2023-01-01 00:00:00,340,164,0
2023-01-01 00:00:00,341,12.6,0
2023-01-01 00:00:00,342,37.0,0
2023-01-01 00:00:00,343,49.2,0
2023-01-01 00:00:00,344,161,0
2023-01-01 00:00:00,345,97.2,0
2023-01-01 00:00:00,346,61.4,0
2023-01-01 00:00:00,347,39.2,0
2023-01-01 00:00:00,348,36.5,0
2023-01-01 00:00:00,349,48.7,0
2023-01-01 00:00:00,350,44.0,0
2023-01-01 00:00:00,351,117,0
2023-01-01 00:00:00,352,84.9,0
2023-01-01 00:00:00,354,66.8,0
2023-01-01 00:00:00,355,66.2,0
2023-01-01 00:00:00,356,125,0
2023-01-01 00:00:00,357,67.0,0
2023-01-01 00:00:00,358,64.3,0
2023-01-01 00:00:00,360,135,0
2023-01-01 00:00:00,362,122,0
2023-01-01 00:00:00,363,72.2,0
2023-01-01 00:00:00,365,70.3,0
2023-01-01 00:00:00,366,26.6,0
2023-01-01 00:00:00,367,61.4,0
2023-01-01 00:00:00,368,155,0
2023-01-01 00:00:00,370,71.4,0
2023-01-01 00:00:00,371,135,0
2023-01-01 00:00:00,372,115,0
2023-01-01 00:00:00,373,72.4,0
2023-01-01 00:00:00,374,65.5,0
2023-01-01 00:00:00,375,46.8,0
2023-01-01 00:00:00,376,64.2,0
2023-01-01 00:00:00,377,59.4,0
2023-01-01 00:00:00,378,71.5,0
2023-01-01 00:00:00,379,60.4,0
2023-01-01 00:00:00,380,97.3,0
2023-01-01 00:00:00,381,91.9,0
2023-01-01 00:00:00,382,34.7,0
2023-01-01 00:00:00,383,73.6,0
2023-01-01 00:00:00,384,24.5,0
2023-01-01 00:00:00,385,56.9,0
2023-01-01 00:00:00,386,69.5,0
2023-01-01 00:00:00,387,83.4,0
2023-01-01 00:00:00,388,64.0,0
2023-01-01 00:00:00,389,87.9,0
2023-01-01 00:00:00,390,77.1,0
2023-01-01 00:00:00,391,55.6,0
2023-01-01 00:00:00,392,185,0
2023-01-01 00:00:00,394,83.4,0
2023-01-01 00:00:00,396,63.9,0
2023-01-01 00:00:00,397,22.0,0
2023-01-01 00:00:00,398,64.5,0
2023-01-01 00:00:00,400,77.4,0
2023-01-01 00:00:00,401,128,0
2023-01-01 00:00:00,402,17.1,0
2023-01-01 00:00:00,404,82.1,0
2023-01-01 00:00:00,406,23.4,0
2023-01-01 00:00:00,408,116,0
2023-01-01 00:00:00,409,53.3,0
2023-01-01 00:00:00,410,64.9,0
2023-01-01 00:00:00,411,77.1,0
2023-01-01 00:00:00,412,74.1,0
2023-01-01 00:00:00,417,60.9,0
2023-01-01 00:00:00,418,29.8,0
2023-01-01 00:00:00,419,155,0
2023-01-01 00:00:00,420,164,0
2023-01-01 00:00:00,421,17.7,0
2023-01-01 00:00:00,422,77.1,0
2023-01-01 00:00:00,424,86.8,0
2023-01-01 00:00:00,426,60.8,0
2023-01-01 00:00:00,427,182,0
2023-01-01 00:00:00,428,92.7,0
2023-01-01 00:00:00,429,104,0
2023-01-01 00:00:00,430,118,0
2023-01-01 00:00:00,431,16.7,0
2023-01-01 00:00:00,433,58.9,0
2023-01-01 00:00:00,434,67.3,0
2023-01-01 00:00:00,435,54.5,0
2023-01-01 00:00:00,436,156,0
2023-01-01 00:00:00,437,68.1,0
2023-01-01 00:00:00,438,20.9,0
2023-01-01 00:00:00,440,65.7,0
2023-01-01 00:00:00,442,145,0
2023-01-01 00:00:00,443,63.4,0
2023-01-01 00:00:00,444,93.2,0
2023-01-01 00:00:00,445,55.5,0
2023-01-01 00:00:00,446,70.3,0
2023-01-01 00:00:00,447,62.8,0
2023-01-01 00:00:00,448,66.2,0
2023-01-01 00:00:00,449,73.7,0
2023-01-01 00:00:00,450,77.3,0
2023-01-01 00:00:00,452,40.1,0
2023-01-01 00:00:00,453,78.1,0
2023-01-01 00:00:00,454,115,0
2023-01-01 00:00:00,455,59.4,0
2023-01-01 00:00:00,456,86.3,0
2023-01-01 00:00:00,457,82.0,0
2023-01-01 00:00:00,458,18.2,0
2023-01-01 00:00:00,459,77.9,0
2023-01-01 00:00:00,460,126,0
2023-01-01 00:00:00,461,93.1,0
2023-01-01 00:00:00,462,83.2,0
2023-01-01 00:00:00,463,61.0,0
2023-01-01 00:00:00,464,127,0
2023-01-01 00:00:00,465,70.8,0
2023-01-01 00:00:00,467,58.9,0
2023-01-01 00:00:00,468,67.5,0
2023-01-01 00:00:00,469,24.9,0
2023-01-01 00:00:00,470,132,0
2023-01-01 00:00:00,472,70.9,0
2023-01-01 00:00:00,474,189,0